account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label,gtm_fit_label
ACC-001416,Velazquez LLC,Retail,1-50,0.325,funding_round,87,True,1.0,0.8255,0,0
ACC-001417,Watts Inc,Technology,1-50,0.536,none,14,True,1.0,0.638,1,0
ACC-001418,Guzman Inc,Financial Services,201-1000,0.881,tech_refresh,24,True,1.0,0.7306,1,1
ACC-001419,Carlson-Tate,Manufacturing,51-200,0.539,none,18,False,0.0,0.3928,0,0
ACC-001420,"Sheppard, Ruiz and Russo",Real Estate,201-1000,0.878,none,58,True,0.0,0.678,0,1
ACC-001421,Gutierrez-Sims,Healthcare,1-50,0.661,funding_round,61,True,1.0,0.6569,1,1
ACC-001422,"Christensen, Clark and Graves",Retail,51-200,0.332,funding_round,58,False,1.0,0.4618,0,0
ACC-001423,Mills-Hanson,Insurance,5000+,0.611,funding_round,48,False,1.0,0.823,1,0
ACC-001424,"Perry, Davis and Blair",Healthcare,5000+,0.67,none,139,False,1.0,0.7847,1,1
ACC-001425,"Edwards, Woods and Evans",Real Estate,5000+,0.774,none,30,False,1.0,0.7389,1,1
ACC-001426,"Edwards, Edwards and Butler",Manufacturing,51-200,0.336,funding_round,30,True,1.0,0.2643,0,0
ACC-001427,"Carey, Cain and Torres",Manufacturing,1-50,0.398,none,21,False,1.0,0.6992,0,0
ACC-001428,"Joyce, King and Bradley",Financial Services,1-50,0.903,funding_round,5,False,1.0,0.6419,1,1
ACC-001429,May-Velazquez,Manufacturing,1-50,0.294,funding_round,26,False,0.0,0.2748,0,0
ACC-001430,Flynn Inc,Financial Services,51-200,0.606,none,27,False,1.0,0.9136,1,0
ACC-001431,Watson Group,Retail,1-50,0.427,funding_round,100,False,0.0,0.4418,0,0
ACC-001432,"Chase, Palmer and Taylor",Financial Services,1001-5000,0.907,none,16,True,1.0,0.6488,1,1
ACC-001433,Walton and Sons,Financial Services,5000+,0.879,none,11,False,1.0,0.7214,1,1
ACC-001434,Monroe and Sons,Technology,1001-5000,0.539,compliance_mandate,1,True,1.0,0.8581,1,0
ACC-001435,Jones LLC,Healthcare,201-1000,0.692,none,1,False,1.0,0.7384,1,1
ACC-001436,Clarke and Sons,Retail,1001-5000,0.658,tech_refresh,13,False,0.0,0.7006,0,1
ACC-001437,Erickson-Wilson,Insurance,1001-5000,0.695,tech_refresh,91,False,1.0,0.9314,1,1
ACC-001438,"Williamson, Mercer and Juarez",Government,5000+,0.531,compliance_mandate,5,False,1.0,0.7405,1,0
ACC-001439,"Morris, Kaufman and Crane",Insurance,1-50,0.646,none,18,True,1.0,0.8267,1,0
ACC-001440,"Burke, Gray and Stewart",Technology,1-50,0.653,funding_round,32,False,0.0,0.5585,0,1
ACC-001441,Brown Ltd,Technology,1-50,0.607,leadership_change,26,False,1.0,0.6638,1,0
ACC-001442,"Robles, Stone and Walsh",Real Estate,51-200,0.878,leadership_change,21,False,1.0,0.8776,1,1
ACC-001443,"Walker, Williams and Bartlett",Government,1-50,0.719,leadership_change,11,False,1.0,0.7672,1,1
ACC-001444,Fox PLC,Manufacturing,1-50,0.427,tech_refresh,52,False,1.0,0.6881,0,0
ACC-001445,Strong PLC,Manufacturing,51-200,0.484,leadership_change,33,False,1.0,0.7577,0,0
ACC-001446,Sullivan and Sons,Financial Services,51-200,0.883,none,0,False,1.0,0.5463,1,1
ACC-001447,Cruz Group,Manufacturing,51-200,0.36,none,8,True,1.0,0.5686,0,0
ACC-001448,Porter-Ray,Financial Services,1001-5000,0.921,tech_refresh,2,False,1.0,0.6928,1,1
ACC-001449,"Harvey, Day and Murphy",Real Estate,5000+,0.753,leadership_change,21,False,1.0,0.7142,1,1
ACC-001450,"Price, Sanchez and Moss",Insurance,201-1000,0.618,funding_round,25,False,0.0,0.312,0,0
ACC-001451,Gonzalez PLC,Insurance,201-1000,0.744,funding_round,9,False,0.0,,0,1
ACC-001452,Jackson Inc,Manufacturing,5000+,0.427,none,30,True,0.0,,0,0
ACC-001453,Cabrera-Hopkins,Retail,5000+,0.351,none,15,False,0.0,0.431,0,0
ACC-001454,Alexander Ltd,Government,51-200,0.607,none,21,False,0.0,0.3696,0,0
ACC-001455,Wilson-West,Insurance,1-50,0.584,none,48,True,1.0,0.5246,1,0
ACC-001456,"Wood, Kelley and Martin",Technology,5000+,0.478,none,2,False,1.0,0.635,0,0
ACC-001457,Santos-Phelps,Government,1-50,0.574,tech_refresh,3,False,0.0,0.6479,0,0
ACC-001458,Hernandez-Smith,Technology,51-200,0.461,tech_refresh,10,True,0.0,0.2478,0,0
ACC-001459,Sims-Hernandez,Financial Services,201-1000,0.546,leadership_change,0,False,0.0,0.3296,0,0
ACC-001460,Baker LLC,Insurance,201-1000,0.693,none,2,False,0.0,0.3727,0,1
ACC-001461,Shaw Ltd,Government,201-1000,0.598,tech_refresh,24,False,0.0,0.471,0,0
ACC-001462,"Fowler, Blair and Hunter",Legal,201-1000,0.902,funding_round,147,True,1.0,0.8457,1,1
ACC-001463,Wright-Marks,Real Estate,5000+,0.603,none,29,False,1.0,0.5373,1,0
ACC-001464,Lynch-Hunter,Insurance,201-1000,0.791,compliance_mandate,72,False,1.0,0.6126,1,1
ACC-001465,"Delacruz, Rodriguez and Sexton",Real Estate,51-200,0.889,none,50,False,1.0,0.6239,1,1
ACC-001466,Reynolds-Turner,Healthcare,1-50,0.6,none,85,False,1.0,0.7751,1,0
ACC-001467,Torres-Hayes,Legal,1-50,0.938,compliance_mandate,7,False,0.0,0.8021,0,1
ACC-001468,Clark and Sons,Healthcare,51-200,0.626,funding_round,151,False,1.0,0.6642,1,0
ACC-001469,"Bruce, Rosales and Flores",Technology,1-50,0.721,none,16,False,1.0,0.586,1,1
ACC-001470,Hickman PLC,Healthcare,1-50,0.659,leadership_change,12,False,1.0,0.6025,1,1
ACC-001471,Garcia-Gonzalez,Legal,1-50,0.884,tech_refresh,83,False,1.0,0.85,1,1
ACC-001472,Hart-Snyder,Healthcare,1-50,0.676,funding_round,25,False,1.0,0.6919,1,1
ACC-001473,Garcia LLC,Technology,51-200,0.541,leadership_change,10,True,1.0,0.7727,1,0
ACC-001474,"Simmons, Phillips and Stark",Technology,5000+,0.869,funding_round,55,False,1.0,0.4017,1,1
ACC-001475,Reid Group,Real Estate,1001-5000,0.642,tech_refresh,47,False,1.0,0.6399,1,0
ACC-001476,Wood PLC,Retail,1-50,0.546,none,1,False,1.0,0.5689,1,0
ACC-001477,Bradley-Ruiz,Manufacturing,1-50,0.355,none,9,False,0.0,0.1177,0,0
ACC-001478,Boyd-Kerr,Retail,201-1000,0.253,none,33,False,0.0,0.3333,0,0
ACC-001479,Shea-Garcia,Real Estate,1-50,0.98,funding_round,42,False,1.0,0.8358,1,1
ACC-001480,"Hebert, Barton and Welch",Insurance,201-1000,0.863,tech_refresh,15,True,1.0,0.7532,1,1
ACC-001481,Brown-Cabrera,Legal,201-1000,0.936,tech_refresh,33,False,1.0,0.4808,1,1
ACC-001482,Robinson-Adams,Technology,5000+,0.384,compliance_mandate,10,False,1.0,0.6156,0,0
ACC-001483,Ball PLC,Healthcare,51-200,0.741,none,7,False,1.0,0.6693,1,1
ACC-001484,Wilson LLC,Healthcare,51-200,0.782,none,14,True,1.0,0.9503,1,1
ACC-001485,Vincent-Bradshaw,Insurance,51-200,0.817,none,0,False,1.0,0.7419,1,1
ACC-001486,Smith PLC,Manufacturing,201-1000,0.616,leadership_change,12,False,1.0,0.4262,1,0
ACC-001487,"Ortiz, Hull and Wilson",Government,51-200,0.753,none,67,False,0.0,0.473,0,1
ACC-001488,"Castillo, Mcclain and Cannon",Insurance,5000+,0.826,none,43,False,1.0,0.9267,1,1
ACC-001489,Koch Inc,Manufacturing,51-200,0.474,tech_refresh,85,False,1.0,0.5789,0,0
ACC-001490,Huang PLC,Manufacturing,51-200,0.748,tech_refresh,7,False,0.0,0.506,0,1
ACC-001491,Cohen Inc,Real Estate,51-200,0.776,none,9,True,1.0,0.7196,1,1
ACC-001492,Bradley Group,Healthcare,1001-5000,0.796,none,63,False,0.0,0.7755,0,1
ACC-001493,"Cole, Lynch and Carpenter",Real Estate,51-200,0.812,leadership_change,10,False,1.0,0.4717,1,1
ACC-001494,"Johnson, Keller and Alexander",Financial Services,1-50,1.0,leadership_change,26,False,1.0,0.804,1,1
ACC-001495,Moore-Norton,Legal,51-200,0.894,none,37,False,1.0,0.9043,1,1
ACC-001496,Fox-Hernandez,Manufacturing,5000+,0.437,none,2,False,0.0,0.3297,0,0
ACC-001497,"Lucas, Hale and French",Real Estate,1-50,0.744,tech_refresh,18,False,0.0,0.3839,0,1
ACC-001498,"Davis, Monroe and Wilson",Retail,1-50,0.511,none,21,False,1.0,0.447,1,0
ACC-001499,Barajas Group,Real Estate,1-50,0.95,funding_round,29,False,1.0,0.8747,1,1
ACC-001500,Baker-Dennis,Legal,201-1000,0.745,funding_round,6,False,1.0,0.8915,1,1
ACC-001501,Chaney LLC,Healthcare,1001-5000,0.731,none,42,True,1.0,0.804,1,1
ACC-001502,"Brown, Mendoza and Gonzalez",Healthcare,201-1000,0.768,compliance_mandate,11,False,1.0,0.7938,1,1
ACC-001503,"Johnson, Horne and Brown",Manufacturing,1-50,0.503,none,51,False,1.0,0.4592,1,0
ACC-001504,Norman PLC,Retail,1-50,0.442,leadership_change,43,True,1.0,0.7249,0,0
ACC-001505,"Gonzalez, Walsh and Rivera",Government,1001-5000,0.661,none,71,False,0.0,0.4533,0,1
ACC-001506,"Dunn, Green and Lopez",Real Estate,51-200,1.0,none,82,False,0.0,0.172,0,1
ACC-001507,Barry PLC,Real Estate,1-50,0.751,none,24,False,0.0,,0,1
ACC-001508,Saunders-Winters,Legal,51-200,0.751,compliance_mandate,44,False,1.0,0.8433,1,1
ACC-001509,"Cruz, Carpenter and Mitchell",Manufacturing,51-200,0.478,none,1,True,1.0,0.5185,0,0
ACC-001510,"Chapman, Wilkerson and Dunn",Real Estate,5000+,1.0,none,17,False,0.0,0.7567,0,1
ACC-001511,Gordon-Taylor,Real Estate,51-200,1.0,leadership_change,2,False,1.0,0.8529,1,1
ACC-001512,Richards LLC,Manufacturing,201-1000,0.295,leadership_change,28,True,1.0,0.8164,0,0
ACC-001513,"Mays, Johnson and Cooper",Technology,51-200,0.61,tech_refresh,30,True,1.0,0.8151,1,0
ACC-001514,Navarro-Mckinney,Legal,1001-5000,0.79,leadership_change,130,False,1.0,0.6158,1,1
ACC-001515,Bush Ltd,Retail,1-50,0.279,compliance_mandate,45,True,0.0,0.596,0,0
ACC-001516,Brown-Walker,Legal,1001-5000,0.826,tech_refresh,12,False,1.0,0.6818,1,1
ACC-001517,Weber Group,Legal,201-1000,0.969,tech_refresh,11,True,1.0,0.9033,1,1
ACC-001518,Crawford-Hernandez,Healthcare,1001-5000,0.68,leadership_change,14,False,0.0,,0,1
ACC-001519,"Mcdonald, Parks and York",Financial Services,201-1000,0.878,none,26,False,1.0,0.4975,1,1
ACC-001520,"Mejia, Goodwin and Smith",Financial Services,51-200,1.0,none,17,False,0.0,,0,1
ACC-001521,James Inc,Legal,1-50,0.787,tech_refresh,8,True,1.0,0.8815,1,1
ACC-001522,Johnson-Frazier,Legal,1-50,0.837,tech_refresh,20,False,1.0,0.8168,1,1
ACC-001523,"Brooks, Mitchell and Waters",Insurance,51-200,0.661,funding_round,20,False,1.0,0.474,1,1
ACC-001524,Turner-Keller,Legal,51-200,0.916,none,29,False,1.0,0.6338,1,1
ACC-001525,Abbott Group,Manufacturing,51-200,0.409,none,1,False,0.0,0.5663,0,0
ACC-001526,"Hill, Reilly and Green",Real Estate,201-1000,0.936,none,21,True,0.0,0.4505,0,1
ACC-001527,Graham-Bell,Legal,1-50,0.949,funding_round,92,False,1.0,0.8316,1,1
ACC-001528,Reilly Group,Technology,1-50,0.651,leadership_change,17,False,1.0,0.8319,1,1
ACC-001529,Smith-Morgan,Insurance,51-200,0.727,funding_round,81,True,1.0,0.6431,1,1
ACC-001530,Sexton and Sons,Healthcare,51-200,0.641,none,37,True,1.0,0.8859,1,0
ACC-001531,Smith Inc,Insurance,51-200,0.678,none,16,False,0.0,0.5357,0,1
ACC-001532,Cervantes PLC,Legal,1001-5000,0.975,none,6,False,1.0,0.8377,1,1
ACC-001533,Griffith-Boone,Insurance,51-200,0.861,tech_refresh,25,False,1.0,0.3587,1,1
ACC-001534,Moore LLC,Financial Services,201-1000,1.0,tech_refresh,15,True,1.0,0.6843,1,1
ACC-001535,Fernandez Inc,Financial Services,1001-5000,0.931,leadership_change,37,False,0.0,0.5927,0,1
ACC-001536,Greer-King,Manufacturing,1-50,0.357,tech_refresh,91,False,0.0,,0,0
ACC-001537,Mitchell Ltd,Manufacturing,1-50,0.646,none,18,True,1.0,0.8699,1,0
ACC-001538,Dawson LLC,Manufacturing,51-200,0.63,none,9,False,1.0,0.4691,1,0
ACC-001539,Morrow-Long,Financial Services,51-200,0.631,funding_round,90,False,1.0,0.7437,1,0
ACC-001540,"Allen, Mckinney and Peters",Legal,201-1000,0.929,none,24,False,0.0,0.437,0,1
ACC-001541,"Green, Clark and Bray",Government,1-50,0.313,none,12,False,1.0,0.5479,0,0
ACC-001542,Johnson-Griffin,Technology,51-200,0.514,none,13,False,1.0,0.4076,1,0
ACC-001543,Garza-Camacho,Real Estate,201-1000,0.732,compliance_mandate,22,False,1.0,0.603,1,1
ACC-001544,English Ltd,Healthcare,1-50,0.665,funding_round,6,False,1.0,0.7378,1,1
ACC-001545,"Bryant, Norman and Price",Technology,51-200,0.494,none,87,False,1.0,0.6317,0,0
ACC-001546,Avila Inc,Technology,51-200,0.456,funding_round,17,True,1.0,0.5216,0,0
ACC-001547,"Thomas, Waters and Smith",Healthcare,1001-5000,0.704,none,36,False,1.0,0.8218,1,1
ACC-001548,"Brown, Wood and Gonzales",Government,51-200,0.658,none,7,False,1.0,0.8625,1,1
ACC-001549,Munoz-Choi,Manufacturing,5000+,0.542,none,7,False,1.0,0.711,1,0
ACC-001550,"Jones, Welch and Moore",Manufacturing,1-50,0.472,leadership_change,32,True,1.0,0.7546,0,0
ACC-001551,Chapman-Miller,Legal,1-50,0.889,funding_round,7,True,1.0,0.9573,1,1
ACC-001552,"Wilson, Henry and Smith",Government,5000+,0.564,none,12,False,1.0,0.8488,1,0
ACC-001553,"Hester, Fitzgerald and Sullivan",Retail,1-50,0.435,tech_refresh,1,False,1.0,0.4364,0,0
ACC-001554,Young Group,Legal,51-200,0.906,funding_round,3,False,1.0,0.5864,1,1
ACC-001555,Hunt PLC,Technology,1-50,0.576,none,1,False,1.0,0.7675,1,0
ACC-001556,Nguyen-Bruce,Technology,1-50,0.417,none,18,False,0.0,,0,0
ACC-001557,"Erickson, Copeland and Martinez",Insurance,1-50,0.926,funding_round,10,False,1.0,0.5234,1,1
ACC-001558,Drake-Hunt,Government,1-50,0.441,none,6,False,1.0,0.6868,0,0
ACC-001559,Ho-Johnson,Insurance,51-200,0.811,none,2,False,1.0,0.4476,1,1
ACC-001560,"Richards, Graham and Taylor",Real Estate,1-50,0.846,none,34,False,1.0,0.5628,1,1
ACC-001561,"Lloyd, Lawson and Buck",Insurance,1001-5000,0.836,none,18,True,1.0,0.8327,1,1
ACC-001562,Collins PLC,Technology,201-1000,0.489,leadership_change,43,True,1.0,0.5692,0,0
ACC-001563,"Smith, Rubio and Burke",Retail,201-1000,0.424,compliance_mandate,10,True,0.0,0.378,0,0
ACC-001564,Ramsey-Martinez,Real Estate,1-50,0.823,compliance_mandate,48,False,1.0,0.8762,1,1
ACC-001565,Marshall-Brown,Government,1-50,0.558,leadership_change,76,True,1.0,0.5515,1,0
ACC-001566,Hernandez Group,Technology,1-50,0.632,none,10,False,0.0,0.3668,0,0
ACC-001567,Smith PLC,Real Estate,51-200,0.979,none,6,True,1.0,0.8574,1,1
ACC-001568,"Decker, Tate and Brown",Manufacturing,51-200,0.315,none,32,False,1.0,0.6333,0,0
ACC-001569,Reeves LLC,Financial Services,1-50,0.812,none,6,False,1.0,0.7177,1,1
ACC-001570,Roman-Jordan,Insurance,1001-5000,0.522,leadership_change,21,False,0.0,0.4852,0,0
ACC-001571,Cook-Sullivan,Financial Services,5000+,0.785,none,14,False,1.0,0.6375,1,1
ACC-001572,Parks-Cunningham,Financial Services,51-200,0.844,none,113,False,1.0,0.4935,1,1
ACC-001573,Higgins-Solis,Legal,51-200,0.988,leadership_change,7,True,1.0,0.9343,1,1
ACC-001574,Briggs-Frank,Retail,1-50,0.643,funding_round,4,False,1.0,0.772,1,0
ACC-001575,Henry-Gray,Manufacturing,1001-5000,0.419,none,10,False,1.0,0.3223,0,0
ACC-001576,Fisher Group,Government,1001-5000,0.612,none,2,True,1.0,0.7011,1,0
ACC-001577,"Hernandez, Walker and Williams",Government,51-200,0.713,funding_round,12,False,1.0,0.9217,1,1
ACC-001578,"Valencia, Nelson and Campbell",Healthcare,51-200,0.591,leadership_change,86,False,1.0,0.7422,1,0
ACC-001579,Smith PLC,Manufacturing,1-50,0.305,tech_refresh,54,False,1.0,0.5673,0,0
ACC-001580,Johnson Inc,Financial Services,1-50,0.722,leadership_change,66,False,0.0,,0,1
ACC-001581,Adams-Love,Retail,51-200,0.45,tech_refresh,3,False,0.0,0.5815,0,0
ACC-001582,"Saunders, Carter and Brown",Healthcare,201-1000,0.686,none,62,False,1.0,0.7423,1,1
ACC-001583,Berger-Lyons,Legal,1001-5000,0.972,leadership_change,31,False,0.0,0.5208,0,1
ACC-001584,"Brennan, Ramos and Bowers",Technology,201-1000,0.559,none,6,False,1.0,0.5072,1,0
ACC-001585,"King, Palmer and Moore",Technology,1-50,0.615,leadership_change,10,True,1.0,0.6649,1,0
ACC-001586,"Rivera, Berger and Brooks",Financial Services,1001-5000,0.843,compliance_mandate,41,False,1.0,0.7928,1,1
ACC-001587,"Dunlap, Gentry and Bennett",Government,5000+,0.486,compliance_mandate,104,False,1.0,0.7532,0,0
ACC-001588,Phillips PLC,Retail,51-200,0.361,funding_round,13,False,1.0,0.7041,0,0
ACC-001589,Reese-Sanchez,Insurance,1001-5000,0.875,tech_refresh,11,False,0.0,0.3318,0,1
ACC-001590,Stein Ltd,Financial Services,51-200,0.781,funding_round,52,True,0.0,0.854,0,1
ACC-001591,"Diaz, Drake and Jordan",Financial Services,201-1000,1.0,none,67,True,1.0,0.8822,1,1
ACC-001592,"Stout, Ross and Collier",Real Estate,1-50,0.879,leadership_change,24,False,1.0,0.5679,1,1
ACC-001593,"Payne, Schultz and Escobar",Healthcare,51-200,0.58,tech_refresh,11,True,1.0,0.8542,1,0
ACC-001594,"Taylor, Munoz and Taylor",Legal,51-200,0.845,none,21,False,1.0,0.6389,1,1
ACC-001595,Roberts PLC,Healthcare,1-50,0.502,none,21,False,1.0,0.4105,1,0
ACC-001596,Mccormick PLC,Real Estate,1-50,0.882,none,35,False,1.0,0.1926,1,1
ACC-001597,"Evans, Castillo and Taylor",Manufacturing,201-1000,0.523,compliance_mandate,1,False,1.0,0.75,1,0
ACC-001598,Petty-Welch,Real Estate,51-200,0.804,leadership_change,8,False,1.0,0.1069,1,1
ACC-001599,Tucker-Wong,Financial Services,201-1000,0.985,funding_round,1,False,1.0,0.8033,1,1
ACC-001600,"Carey, Shaffer and Sandoval",Government,1-50,0.438,leadership_change,1,False,1.0,0.5834,0,0
ACC-001601,Barron Group,Healthcare,201-1000,0.647,none,36,True,1.0,0.8708,1,0
ACC-001602,Barker-King,Manufacturing,51-200,0.521,none,20,False,1.0,0.4845,1,0
ACC-001603,Salinas Inc,Legal,201-1000,0.997,tech_refresh,2,False,1.0,0.8227,1,1
ACC-001604,Hamilton-Clark,Financial Services,51-200,0.683,none,6,False,1.0,0.6881,1,1
ACC-001605,"Smith, Underwood and Wilson",Government,51-200,0.543,none,19,False,1.0,0.7469,1,0
ACC-001606,Baird Ltd,Healthcare,201-1000,0.581,leadership_change,0,False,1.0,0.8547,1,0
ACC-001607,Harper Inc,Government,51-200,0.53,leadership_change,13,False,0.0,0.7442,0,0
ACC-001608,Fitzpatrick Inc,Retail,201-1000,0.446,none,53,False,1.0,0.3148,0,0
ACC-001609,Davis LLC,Real Estate,5000+,0.721,none,21,False,1.0,0.6728,1,1
ACC-001610,King and Sons,Manufacturing,1-50,0.484,leadership_change,31,False,1.0,0.7216,0,0
ACC-001611,Hernandez PLC,Healthcare,1-50,0.829,none,2,False,1.0,0.6204,1,1
ACC-001612,Harrison Inc,Financial Services,51-200,0.694,none,28,False,1.0,0.8042,1,1
ACC-001613,Lopez-Hall,Technology,201-1000,0.546,funding_round,36,False,1.0,0.8277,1,0
ACC-001614,Henderson-Contreras,Legal,51-200,1.0,none,16,False,1.0,0.4167,1,1
ACC-001615,Smith Ltd,Retail,1001-5000,0.317,compliance_mandate,101,False,1.0,0.7397,0,0
ACC-001616,Mcpherson-Kramer,Government,1-50,0.633,none,268,False,1.0,0.7481,1,0
ACC-001617,Salinas Inc,Financial Services,51-200,0.965,funding_round,152,False,0.0,,0,1
ACC-001618,"Morrison, Smith and Thomas",Insurance,1-50,0.612,none,21,False,1.0,0.7251,1,0
ACC-001619,Cook-Long,Retail,1-50,0.419,none,47,False,1.0,0.4407,0,0
ACC-001620,"Hudson, Arias and Murphy",Healthcare,51-200,0.486,funding_round,38,False,0.0,0.7451,0,0
ACC-001621,Hayes-Rubio,Government,51-200,0.642,none,42,True,1.0,0.7549,1,0
ACC-001622,Cunningham Inc,Government,201-1000,0.558,none,23,False,1.0,0.7034,1,0
ACC-001623,Bridges Group,Technology,1-50,0.686,compliance_mandate,150,False,1.0,0.8371,1,1
ACC-001624,Brown Inc,Manufacturing,1001-5000,0.387,tech_refresh,51,False,0.0,0.3042,0,0
ACC-001625,Patterson-Sanders,Retail,201-1000,0.346,leadership_change,62,True,1.0,0.436,0,0
ACC-001626,Kaiser-Olson,Manufacturing,51-200,0.5,none,103,False,1.0,0.6402,0,0
ACC-001627,"Booth, Harris and Yates",Financial Services,1-50,0.875,funding_round,16,True,1.0,0.813,1,1
ACC-001628,"Mejia, Orozco and Hayes",Insurance,1-50,0.61,funding_round,56,True,1.0,0.4728,1,0
ACC-001629,Murillo-Lopez,Financial Services,1-50,0.8,tech_refresh,6,True,1.0,0.644,1,1
ACC-001630,Schultz Ltd,Real Estate,1001-5000,0.896,compliance_mandate,15,False,1.0,0.8644,1,1
ACC-001631,"Lynch, Rivas and Tate",Manufacturing,5000+,0.497,compliance_mandate,28,False,0.0,0.4027,0,0
ACC-001632,Massey-Lopez,Technology,201-1000,0.782,funding_round,7,False,0.0,0.4109,0,1
ACC-001633,"Brown, Miller and Bailey",Technology,201-1000,0.408,none,9,False,1.0,0.6128,0,0
ACC-001634,Myers-Carroll,Healthcare,201-1000,0.647,compliance_mandate,65,True,1.0,0.5453,1,0
ACC-001635,Wells and Sons,Retail,51-200,0.574,none,3,False,1.0,0.7671,1,0
ACC-001636,Taylor-Allen,Government,1-50,0.631,compliance_mandate,40,False,1.0,0.7032,1,0
ACC-001637,Silva-Page,Financial Services,201-1000,0.841,none,21,False,1.0,0.5232,1,1
ACC-001638,"Roberts, Riddle and Lewis",Government,51-200,0.534,tech_refresh,6,False,0.0,0.3749,0,0
ACC-001639,Lawrence and Sons,Technology,51-200,0.401,leadership_change,2,False,1.0,0.6035,0,0
ACC-001640,Bailey Ltd,Legal,51-200,0.796,none,11,False,1.0,0.7418,1,1
ACC-001641,"Anderson, Irwin and Gonzales",Government,51-200,0.795,none,7,False,1.0,0.7267,1,1
ACC-001642,Duncan-Parsons,Government,201-1000,0.694,compliance_mandate,47,False,1.0,0.8226,1,1
ACC-001643,Smith-Aguirre,Government,5000+,0.581,funding_round,4,False,1.0,0.6147,1,0
ACC-001644,Navarro PLC,Financial Services,201-1000,0.924,funding_round,2,False,1.0,0.5752,1,1
ACC-001645,Hanson-Murray,Financial Services,51-200,0.85,none,6,False,1.0,0.6266,1,1
ACC-001646,Brown-Hooper,Financial Services,1-50,0.731,none,72,False,1.0,0.4975,1,1
ACC-001647,Chen-Case,Insurance,51-200,0.912,none,8,False,1.0,0.5705,1,1
ACC-001648,Cook-Newman,Retail,5000+,0.591,tech_refresh,7,True,1.0,0.9554,1,0
ACC-001649,"Graham, Robertson and Mcpherson",Technology,1-50,0.5,none,77,False,0.0,0.1362,0,0
ACC-001650,"Vaughan, Davis and Miller",Insurance,51-200,0.811,funding_round,3,True,1.0,0.2547,1,1
ACC-001651,Ray-Thompson,Manufacturing,51-200,0.428,leadership_change,1,True,0.0,0.7882,0,0
ACC-001652,Martinez and Sons,Real Estate,5000+,1.0,none,112,True,1.0,0.8894,1,1
ACC-001653,Clark Group,Insurance,51-200,0.614,none,69,False,1.0,0.8488,1,0
ACC-001654,Pruitt Group,Healthcare,201-1000,0.847,leadership_change,2,False,1.0,0.633,1,1
ACC-001655,Scott PLC,Insurance,1-50,0.805,none,23,True,1.0,0.9112,1,1
ACC-001656,Kerr and Sons,Real Estate,1-50,0.721,none,8,False,1.0,0.6344,1,1
ACC-001657,Aguilar Group,Manufacturing,51-200,0.124,none,82,False,1.0,0.346,0,0
ACC-001658,"Reed, Abbott and Myers",Insurance,1-50,0.558,tech_refresh,22,True,1.0,0.612,1,0
ACC-001659,Jones Inc,Real Estate,1-50,0.812,leadership_change,88,False,1.0,0.8324,1,1
ACC-001660,May Ltd,Financial Services,1-50,0.546,none,20,False,1.0,0.6094,1,0
ACC-001661,"Diaz, Hammond and Smith",Government,1-50,0.679,tech_refresh,31,False,0.0,,0,1
ACC-001662,"Morgan, Saunders and Morrow",Legal,1-50,0.831,funding_round,2,False,1.0,0.6397,1,1
ACC-001663,Wilson LLC,Real Estate,51-200,0.671,leadership_change,113,False,0.0,0.3485,0,1
ACC-001664,Todd LLC,Insurance,1-50,0.754,none,57,False,1.0,0.6812,1,1
ACC-001665,Hendricks-Santos,Technology,51-200,0.762,compliance_mandate,2,False,0.0,,0,1
ACC-001666,"Taylor, Calhoun and Cain",Manufacturing,201-1000,0.598,none,73,False,1.0,0.6901,1,0
ACC-001667,"Davis, Hogan and Gonzalez",Retail,51-200,0.502,tech_refresh,9,False,1.0,0.5962,1,0
