account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label
ACC-000980,"Warren, Smith and Morales",Manufacturing,1-50,0.645,leadership_change,13,False,1.0,0.702,1
ACC-000981,Stevens-Keller,Technology,51-200,0.597,funding_round,9,True,1.0,0.67,1
ACC-000982,Smith Ltd,Manufacturing,1-50,0.545,leadership_change,2,False,1.0,0.6349,1
ACC-000983,Smith-Dunlap,Retail,201-1000,0.424,none,18,False,0.0,,0
ACC-000984,Franco-Serrano,Manufacturing,5000+,0.622,leadership_change,15,False,1.0,0.6315,1
ACC-000985,"Li, Miller and Ramsey",Financial Services,51-200,0.969,tech_refresh,0,True,1.0,0.1253,1
ACC-000986,Sanchez-Richardson,Real Estate,51-200,0.793,tech_refresh,70,True,1.0,0.6497,1
ACC-000987,"Foster, Higgins and Moreno",Real Estate,51-200,1.0,none,3,False,1.0,0.5687,1
ACC-000988,Rice-Watson,Government,1001-5000,0.601,tech_refresh,17,True,1.0,0.938,1
ACC-000989,Kelly LLC,Legal,1-50,0.825,none,0,False,1.0,0.7897,1
ACC-000990,Thompson-Tran,Real Estate,51-200,0.762,none,30,False,0.0,0.5608,0
ACC-000991,Martinez Group,Government,1-50,0.52,none,5,True,1.0,0.7829,1
ACC-000992,"Porter, Smith and Hall",Healthcare,1-50,0.538,none,21,False,1.0,0.6238,1
ACC-000993,"Miller, Johnson and Gibson",Insurance,1-50,0.673,leadership_change,8,False,1.0,0.5291,1
ACC-000994,"Pruitt, Anderson and Perez",Insurance,1-50,0.82,compliance_mandate,9,False,1.0,0.8549,1
ACC-000995,Simmons-Cameron,Legal,51-200,0.988,compliance_mandate,196,False,1.0,0.6548,1
ACC-000996,"Lane, Hobbs and Wilcox",Healthcare,51-200,0.654,tech_refresh,5,False,1.0,0.5507,1
ACC-000997,"Rodriguez, Wilson and Miller",Manufacturing,51-200,0.386,none,12,False,1.0,0.6194,0
ACC-000998,Choi-Williams,Healthcare,1-50,0.505,none,8,False,1.0,0.7798,1
ACC-000999,Scott-Holloway,Technology,1001-5000,0.636,none,31,True,1.0,0.9126,1
ACC-001000,Thomas-Potter,Legal,51-200,0.719,none,25,False,1.0,0.3728,1
ACC-001001,"Sawyer, Newton and Payne",Insurance,201-1000,0.669,none,149,True,1.0,0.8301,1
ACC-001002,Mclaughlin-Ellis,Government,51-200,0.44,none,3,False,0.0,0.4833,0
ACC-001003,Walton Ltd,Financial Services,201-1000,0.658,leadership_change,25,False,0.0,0.4219,0
ACC-001004,"Miller, Banks and Foley",Manufacturing,201-1000,0.661,tech_refresh,24,False,1.0,0.8606,1
ACC-001005,"Martin, Bell and Reyes",Legal,51-200,1.0,none,30,False,0.0,0.1543,0
ACC-001006,Yu-Schultz,Manufacturing,51-200,0.433,tech_refresh,4,False,1.0,0.5891,0
ACC-001007,Clark Inc,Financial Services,51-200,0.895,none,64,False,1.0,0.581,1
ACC-001008,Johnson PLC,Technology,51-200,0.582,funding_round,68,False,1.0,0.7842,1
ACC-001009,"Williams, Ballard and Flores",Technology,1-50,0.432,none,31,False,1.0,0.7246,0
ACC-001010,Stone-Downs,Government,51-200,0.696,funding_round,4,False,1.0,0.804,1
ACC-001011,Smith Group,Legal,51-200,0.869,funding_round,0,False,1.0,0.334,1
ACC-001012,Smith-Carson,Real Estate,201-1000,0.728,none,15,True,1.0,0.6313,1
ACC-001013,White Inc,Retail,51-200,0.133,none,109,False,1.0,0.355,0
ACC-001014,"Morris, Rasmussen and Watson",Financial Services,1-50,0.703,none,6,False,0.0,0.3849,0
ACC-001015,"Montes, Morrison and Ruiz",Retail,51-200,0.215,none,8,True,1.0,0.359,0
ACC-001016,"Moses, Sellers and Brewer",Insurance,51-200,0.847,none,29,False,1.0,0.48,1
ACC-001017,Hart PLC,Government,1001-5000,0.702,none,52,False,1.0,0.9006,1
ACC-001018,"Young, Cooke and Gonzalez",Technology,51-200,0.546,none,36,False,0.0,0.585,0
ACC-001019,Walker Group,Financial Services,1001-5000,0.893,compliance_mandate,12,False,1.0,0.7912,1
ACC-001020,"Ramsey, Clark and Wilson",Retail,51-200,0.416,tech_refresh,9,False,1.0,0.7056,0
ACC-001021,Williams-Orr,Real Estate,201-1000,1.0,compliance_mandate,31,True,1.0,0.7004,1
ACC-001022,Thompson Ltd,Retail,51-200,0.381,none,4,False,1.0,0.356,0
ACC-001023,Rivera PLC,Manufacturing,1001-5000,0.48,none,14,False,1.0,0.4555,0
ACC-001024,Poole Inc,Healthcare,1-50,0.949,tech_refresh,38,True,1.0,0.9411,1
ACC-001025,Anderson-Petty,Retail,1001-5000,0.561,none,34,False,1.0,0.2651,1
ACC-001026,Baker-Owens,Financial Services,1001-5000,0.662,none,33,False,1.0,0.4876,1
ACC-001027,Morton-Baird,Real Estate,51-200,0.743,leadership_change,3,True,1.0,0.9081,1
ACC-001028,"Harvey, Myers and Jones",Technology,5000+,0.423,none,8,True,0.0,0.5465,0
ACC-001029,Wiggins Inc,Government,1-50,0.578,compliance_mandate,47,False,1.0,0.5876,1
ACC-001030,"Baker, Gay and Schroeder",Insurance,1001-5000,0.805,none,22,False,1.0,0.7236,1
ACC-001031,Hayes Group,Legal,1001-5000,0.86,tech_refresh,20,False,1.0,0.8696,1
ACC-001032,Singleton PLC,Financial Services,51-200,0.699,funding_round,22,False,1.0,0.764,1
ACC-001033,"Taylor, Moore and Chan",Insurance,201-1000,0.861,none,19,False,1.0,0.557,1
ACC-001034,"Johnson, Peters and Humphrey",Financial Services,1-50,0.837,leadership_change,41,True,1.0,0.5672,1
ACC-001035,"Anderson, Gray and Hill",Insurance,201-1000,0.773,none,11,True,1.0,0.8527,1
ACC-001036,"Turner, Willis and Garrett",Retail,1001-5000,0.0,none,5,False,0.0,0.7849,0
ACC-001037,Robbins-Barnes,Financial Services,51-200,0.517,compliance_mandate,18,False,1.0,0.61,1
ACC-001038,Preston Inc,Insurance,1-50,0.794,leadership_change,64,False,1.0,0.9459,1
ACC-001039,Garcia and Sons,Technology,1-50,0.76,tech_refresh,12,False,1.0,0.6257,1
ACC-001040,Parker-Floyd,Technology,201-1000,0.555,compliance_mandate,22,False,1.0,0.6644,1
ACC-001041,"Dalton, Holder and Green",Legal,1001-5000,0.834,none,18,False,0.0,0.5923,0
ACC-001042,"Weber, Rodriguez and Tucker",Financial Services,51-200,0.895,funding_round,53,False,1.0,0.8671,1
ACC-001043,Carlson Ltd,Manufacturing,201-1000,0.439,funding_round,24,False,0.0,0.7578,0
ACC-001044,"Grant, Perry and Tucker",Government,1001-5000,0.646,leadership_change,40,True,1.0,0.9005,1
ACC-001045,Thomas-Foster,Retail,201-1000,0.203,none,23,False,0.0,0.5808,0
ACC-001046,Woodard Inc,Real Estate,51-200,0.754,leadership_change,105,False,1.0,0.8597,1
ACC-001047,Esparza LLC,Healthcare,1-50,0.815,none,99,False,1.0,0.6223,1
ACC-001048,"Wilkins, Watkins and Morgan",Real Estate,201-1000,0.972,none,35,False,1.0,0.6693,1
ACC-001049,"Townsend, George and Torres",Technology,51-200,0.477,compliance_mandate,40,False,1.0,0.7171,0
ACC-001050,"Butler, Silva and Williams",Financial Services,51-200,0.731,none,33,False,1.0,0.5991,1
ACC-001051,Newton-Fox,Healthcare,1001-5000,0.554,none,1,False,0.0,0.3808,0
ACC-001052,Simpson-Floyd,Retail,1001-5000,0.371,none,2,False,1.0,0.3983,0
ACC-001053,Ramirez-Baxter,Insurance,51-200,0.768,funding_round,13,False,1.0,0.7178,1
ACC-001054,Butler Inc,Manufacturing,201-1000,0.245,leadership_change,19,False,1.0,0.6546,0
ACC-001055,Knight LLC,Financial Services,201-1000,0.854,none,18,False,1.0,0.6563,1
ACC-001056,Hill-Ortiz,Manufacturing,1-50,0.529,none,5,True,1.0,0.5307,1
ACC-001057,Wilson and Sons,Healthcare,201-1000,0.72,none,0,False,1.0,0.7808,1
ACC-001058,Allen-Velazquez,Retail,51-200,0.312,none,1,False,1.0,0.6417,0
ACC-001059,"Holt, Carroll and Flynn",Insurance,1-50,0.888,funding_round,17,False,1.0,0.4828,1
ACC-001060,Wise-Campos,Technology,201-1000,0.141,compliance_mandate,19,True,0.0,0.249,0
ACC-001061,Hicks Ltd,Financial Services,1001-5000,0.808,none,54,False,1.0,0.514,1
ACC-001062,Ferrell Ltd,Legal,201-1000,1.0,none,14,False,1.0,0.3506,1
ACC-001063,Drake-Johnson,Government,1-50,0.638,none,8,False,0.0,0.4916,0
ACC-001064,Griffith-Hunt,Manufacturing,201-1000,0.266,none,29,True,0.0,0.6108,0
ACC-001065,Berry-Thompson,Government,201-1000,0.664,funding_round,4,False,1.0,0.7728,1
ACC-001066,Pierce-Welch,Retail,1001-5000,0.347,tech_refresh,28,False,1.0,0.7502,0
ACC-001067,Jackson and Sons,Government,1-50,0.57,funding_round,15,False,1.0,0.7251,1
ACC-001068,"Barrera, Miller and Rojas",Manufacturing,1001-5000,0.534,funding_round,3,False,1.0,0.7231,1
ACC-001069,Evans PLC,Manufacturing,1-50,0.432,none,33,False,1.0,0.5038,0
ACC-001070,"Miller, Gross and Robinson",Retail,51-200,0.506,none,3,False,0.0,0.2219,0
ACC-001071,"West, Williams and Brown",Manufacturing,201-1000,0.503,none,27,False,1.0,0.5659,1
ACC-001072,Gomez PLC,Government,1-50,0.373,none,8,False,0.0,,0
ACC-001073,Parker LLC,Financial Services,201-1000,0.785,funding_round,40,False,1.0,0.7729,1
ACC-001074,Davis Inc,Real Estate,51-200,0.563,tech_refresh,25,False,1.0,0.5085,1
ACC-001075,Walsh-Huang,Financial Services,51-200,0.78,funding_round,35,False,1.0,0.7562,1
ACC-001076,Davis Inc,Legal,51-200,1.0,none,1,False,1.0,0.779,1
ACC-001077,French-Hayes,Government,5000+,0.729,none,19,False,1.0,0.8301,1
ACC-001078,"Hernandez, Williams and Hall",Technology,51-200,0.547,funding_round,30,False,1.0,0.6899,1
ACC-001079,Smith Group,Insurance,1001-5000,0.626,none,22,True,0.0,0.6828,0
ACC-001080,Barnes and Sons,Technology,51-200,0.516,compliance_mandate,45,False,1.0,0.7557,1
ACC-001081,"French, Carroll and Carter",Financial Services,201-1000,1.0,none,38,True,1.0,0.9129,1
ACC-001082,Fisher-King,Retail,1-50,0.322,leadership_change,13,False,1.0,0.3552,0
ACC-001083,"Porter, Kelly and Massey",Financial Services,1001-5000,0.844,compliance_mandate,6,False,0.0,0.678,0
ACC-001084,"Huff, Cole and Dunn",Government,1-50,0.708,none,10,False,1.0,0.5148,1
ACC-001085,Baker-Gonzalez,Healthcare,1-50,0.62,tech_refresh,85,False,1.0,0.4841,1
ACC-001086,Patton-Bernard,Healthcare,1-50,0.702,none,0,False,1.0,0.5235,1
ACC-001087,Powell-Cannon,Legal,5000+,0.834,none,32,True,0.0,0.4548,0
ACC-001088,Smith-Delacruz,Legal,51-200,0.796,none,80,False,1.0,0.2938,1
ACC-001089,Berger-Webster,Legal,1-50,0.969,none,3,False,0.0,0.4058,0
ACC-001090,"Christian, Curry and Ortiz",Financial Services,201-1000,0.904,none,47,False,1.0,0.7986,1
ACC-001091,Simmons PLC,Government,1001-5000,0.455,none,66,True,0.0,0.1873,0
ACC-001092,"Weiss, Butler and Pierce",Real Estate,1-50,0.821,none,18,False,1.0,0.5115,1
ACC-001093,"Larsen, Mays and Moore",Insurance,201-1000,0.56,none,36,True,1.0,0.5963,1
ACC-001094,"Long, Mendoza and Rodriguez",Healthcare,51-200,0.429,none,27,False,1.0,0.8069,0
ACC-001095,King-Jones,Financial Services,1-50,0.631,leadership_change,1,True,1.0,0.9156,1
ACC-001096,White-Bryant,Financial Services,201-1000,0.933,none,1,False,1.0,0.7434,1
ACC-001097,Liu PLC,Manufacturing,201-1000,0.466,funding_round,10,False,0.0,0.3122,0
ACC-001098,Wells-Hines,Legal,51-200,0.732,tech_refresh,9,False,1.0,0.8761,1
ACC-001099,Cox Group,Government,201-1000,0.504,none,14,False,1.0,0.5538,1
ACC-001100,Stone-Wilson,Manufacturing,201-1000,0.426,none,47,True,0.0,0.5856,0
ACC-001101,"Stafford, Dawson and Chapman",Real Estate,1-50,0.732,leadership_change,8,True,1.0,0.7617,1
ACC-001102,Navarro-White,Legal,1-50,0.891,none,3,False,0.0,0.6306,0
ACC-001103,"Schmidt, Tapia and Ferguson",Legal,201-1000,0.842,none,36,False,1.0,0.5447,1
ACC-001104,Baker-Peterson,Legal,1-50,0.862,none,5,True,1.0,0.7528,1
ACC-001105,Castro LLC,Insurance,1-50,0.774,funding_round,20,False,0.0,,0
ACC-001106,Johnson-Miranda,Retail,1001-5000,0.042,compliance_mandate,89,False,1.0,0.6401,0
ACC-001107,Dodson-Cameron,Legal,1-50,0.949,none,3,True,1.0,0.6558,1
ACC-001108,Ryan Inc,Legal,5000+,0.782,funding_round,25,False,0.0,0.2277,0
ACC-001109,Brown LLC,Financial Services,1001-5000,0.838,funding_round,8,False,0.0,0.6176,0
ACC-001110,Foster Ltd,Financial Services,5000+,0.91,none,30,False,1.0,0.615,1
ACC-001111,Hernandez-Poole,Retail,5000+,0.442,none,12,False,1.0,0.8106,0
ACC-001112,"Cook, Jacobs and Henderson",Financial Services,51-200,0.814,funding_round,13,False,0.0,0.6833,0
ACC-001113,Harrison-Dean,Financial Services,201-1000,0.843,funding_round,14,False,0.0,0.4233,0
ACC-001114,Webb PLC,Healthcare,1-50,0.586,none,7,False,1.0,0.9043,1
ACC-001115,Jordan-Ferrell,Healthcare,1-50,0.506,tech_refresh,38,False,0.0,0.2106,0
ACC-001116,"Clark, Hill and Brewer",Legal,1-50,0.836,leadership_change,17,False,1.0,0.5367,1
ACC-001117,Trujillo-Shaw,Manufacturing,1-50,0.346,none,22,False,1.0,0.7953,0
ACC-001118,"Jones, Smith and Kent",Manufacturing,1-50,0.492,none,61,True,1.0,0.8621,0
ACC-001119,Wang Inc,Manufacturing,51-200,0.32,none,6,True,0.0,0.442,0
ACC-001120,Hensley and Sons,Manufacturing,1-50,0.697,none,17,False,1.0,0.7325,1
ACC-001121,Alexander Group,Technology,1001-5000,0.286,compliance_mandate,15,False,1.0,0.3342,0
ACC-001122,Hays Ltd,Financial Services,51-200,0.935,compliance_mandate,12,False,1.0,0.9692,1
ACC-001123,Black PLC,Financial Services,1-50,0.81,leadership_change,9,True,1.0,0.8105,1
ACC-001124,Davenport PLC,Legal,5000+,1.0,none,91,False,0.0,0.5264,0
ACC-001125,King-Shaw,Insurance,51-200,0.959,tech_refresh,46,False,1.0,0.8265,1
ACC-001126,"White, Howard and Carlson",Government,51-200,0.513,compliance_mandate,10,True,1.0,0.8797,1
ACC-001127,Williams-Lambert,Financial Services,201-1000,0.903,compliance_mandate,5,False,1.0,0.8044,1
ACC-001128,Smith-Garcia,Technology,1-50,0.79,none,5,True,1.0,0.9,1
ACC-001129,Brown-Turner,Financial Services,1-50,0.676,none,64,False,1.0,0.7812,1
ACC-001130,Taylor Inc,Real Estate,201-1000,0.783,none,7,False,1.0,0.6249,1
ACC-001131,Patterson-Smith,Financial Services,51-200,0.848,tech_refresh,16,False,0.0,0.7952,0
ACC-001132,"Mills, Young and Pacheco",Technology,5000+,0.593,tech_refresh,8,False,0.0,0.7301,0
ACC-001133,"White, Ferrell and Young",Retail,1001-5000,0.338,none,76,False,0.0,0.4107,0
ACC-001134,"Lewis, Fletcher and Walsh",Insurance,51-200,0.673,leadership_change,12,False,1.0,0.487,1
ACC-001135,Briggs-Pace,Technology,1001-5000,0.801,leadership_change,10,False,1.0,0.7596,1
ACC-001136,Garcia-Johnson,Financial Services,1-50,0.774,none,13,False,1.0,0.6532,1
ACC-001137,Callahan and Sons,Insurance,51-200,0.83,none,10,False,1.0,0.7476,1
ACC-001138,Blackwell Group,Legal,51-200,0.862,compliance_mandate,61,False,1.0,0.8266,1
ACC-001139,Alvarado Ltd,Financial Services,1-50,0.891,tech_refresh,41,False,1.0,0.9156,1
ACC-001140,"Lee, Brown and Holmes",Government,51-200,0.701,none,6,False,1.0,0.6877,1
ACC-001141,"Rice, Johnson and Camacho",Retail,1001-5000,0.428,compliance_mandate,28,False,0.0,0.1473,0
ACC-001142,"King, Lamb and Jones",Government,5000+,0.441,none,21,False,1.0,0.8678,0
ACC-001143,Hill-Butler,Manufacturing,1001-5000,0.433,none,28,False,0.0,,0
ACC-001144,Lee-Johns,Real Estate,5000+,0.816,none,14,False,1.0,0.4464,1
ACC-001145,Colon-Dominguez,Legal,51-200,0.892,compliance_mandate,12,False,1.0,0.6356,1
ACC-001146,Morrison Group,Legal,51-200,0.825,tech_refresh,64,False,1.0,0.4215,1
ACC-001147,Kelly-Campos,Healthcare,1-50,0.615,compliance_mandate,7,False,1.0,0.6632,1
ACC-001148,"West, Ward and Jenkins",Technology,1001-5000,0.512,leadership_change,2,False,1.0,0.5739,1
ACC-001149,Garcia Inc,Retail,1-50,0.396,tech_refresh,23,True,1.0,0.7841,0
ACC-001150,Hampton Inc,Technology,51-200,0.538,funding_round,124,False,1.0,0.8082,1
ACC-001151,"Walker, Banks and Murphy",Manufacturing,1-50,0.292,compliance_mandate,11,False,1.0,0.747,0
ACC-001152,"Zamora, Mueller and West",Financial Services,51-200,0.997,leadership_change,92,False,1.0,0.8693,1
ACC-001153,Adkins Group,Financial Services,201-1000,1.0,none,82,False,1.0,0.4681,1
ACC-001154,Castro-Rocha,Technology,51-200,0.576,none,5,False,1.0,0.5396,1
ACC-001155,Valdez-Atkins,Insurance,201-1000,0.632,none,36,False,1.0,0.7157,1
ACC-001156,Henry Ltd,Legal,1-50,0.762,none,15,True,1.0,0.8371,1
ACC-001157,"Hill, Anderson and Holt",Financial Services,51-200,0.895,none,85,False,0.0,,0
ACC-001158,"Davidson, Martin and Young",Manufacturing,51-200,0.539,compliance_mandate,53,False,1.0,0.8289,1
ACC-001159,"Moreno, Walton and Wright",Real Estate,1001-5000,1.0,compliance_mandate,15,True,1.0,0.6973,1
ACC-001160,"Burns, Gordon and Krause",Legal,51-200,0.785,leadership_change,52,False,1.0,0.761,1
ACC-001161,"Garza, Patel and Bird",Retail,51-200,0.412,funding_round,31,False,1.0,0.714,0
ACC-001162,Weaver-Mooney,Financial Services,51-200,0.968,none,9,False,1.0,0.6838,1
ACC-001163,Payne Group,Retail,1-50,0.27,compliance_mandate,16,False,1.0,0.4742,0
ACC-001164,Middleton-Scott,Manufacturing,1001-5000,0.408,funding_round,10,True,1.0,0.5357,0
ACC-001165,Gonzales-Wagner,Insurance,201-1000,0.816,none,36,False,1.0,0.691,1
ACC-001166,"Smith, Johnson and Hammond",Financial Services,1001-5000,0.967,tech_refresh,68,False,1.0,0.8555,1
ACC-001167,"Montgomery, Dickerson and Anderson",Technology,201-1000,0.584,tech_refresh,11,False,0.0,0.5223,0
ACC-001168,Wall-Carter,Legal,1-50,1.0,none,17,False,1.0,0.7633,1
ACC-001169,"Adams, Cohen and Buckley",Government,51-200,0.38,tech_refresh,25,False,1.0,0.6516,0
ACC-001170,Henry-Guerrero,Technology,201-1000,0.449,tech_refresh,2,False,1.0,0.6707,0
ACC-001171,"Fleming, Lewis and Clark",Government,51-200,0.643,none,16,False,1.0,0.6817,1
ACC-001172,Carr-Henderson,Healthcare,51-200,0.898,funding_round,7,False,1.0,0.4138,1
ACC-001173,Walsh Inc,Healthcare,5000+,0.738,none,26,False,0.0,0.1742,0
ACC-001174,"Dodson, Joyce and Tapia",Healthcare,51-200,0.619,none,9,False,0.0,0.7019,0
ACC-001175,Bush-Cox,Insurance,5000+,0.629,none,17,True,1.0,0.873,1
ACC-001176,Brewer Ltd,Technology,51-200,0.565,leadership_change,47,False,0.0,0.7435,0
ACC-001177,Hernandez LLC,Healthcare,5000+,0.689,none,33,True,0.0,0.2309,0
ACC-001178,Hayes-Guerrero,Financial Services,201-1000,0.911,compliance_mandate,8,False,1.0,0.891,1
ACC-001179,"Hess, Miller and Williams",Manufacturing,1-50,0.501,none,118,True,1.0,0.3812,1
ACC-001180,Phillips LLC,Manufacturing,1-50,0.42,none,2,False,1.0,0.6114,0
ACC-001181,Butler PLC,Government,51-200,0.73,funding_round,6,False,1.0,0.5584,1
ACC-001182,Brock-Dominguez,Retail,201-1000,0.348,funding_round,13,False,1.0,0.722,0
ACC-001183,"Hunt, Mitchell and Johnson",Insurance,201-1000,0.858,leadership_change,67,False,1.0,0.6964,1
ACC-001184,"Scott, Rojas and Garcia",Real Estate,201-1000,0.963,none,48,False,1.0,0.6765,1
ACC-001185,"Moore, Holt and Guzman",Government,1-50,0.677,compliance_mandate,7,False,1.0,0.8284,1
ACC-001186,Garza Inc,Retail,51-200,0.264,tech_refresh,16,False,1.0,0.5524,0
ACC-001187,"Miller, Graham and Palmer",Retail,1-50,0.291,none,0,True,1.0,0.8766,0
ACC-001188,Wyatt-Miller,Insurance,1-50,0.858,none,72,False,1.0,0.5954,1
ACC-001189,Roach LLC,Legal,1-50,0.92,leadership_change,18,False,1.0,0.749,1
ACC-001190,Blackwell-Jordan,Healthcare,5000+,0.649,none,11,False,1.0,0.7037,1
ACC-001191,Watson Inc,Healthcare,1-50,0.611,none,0,False,1.0,0.7238,1
ACC-001192,Miller-Ochoa,Manufacturing,1001-5000,0.405,funding_round,12,False,0.0,0.4417,0
ACC-001193,Zamora-Woods,Financial Services,201-1000,0.941,compliance_mandate,14,False,1.0,0.9161,1
ACC-001194,"Lopez, Alexander and Hansen",Technology,1-50,0.725,leadership_change,24,True,1.0,0.8145,1
ACC-001195,Collins-Mcgee,Legal,1001-5000,0.691,none,15,True,1.0,0.7572,1
ACC-001196,Miller-Torres,Financial Services,1-50,0.824,none,79,False,1.0,0.7265,1
ACC-001197,Sanders LLC,Financial Services,201-1000,0.783,none,17,False,1.0,0.7453,1
ACC-001198,Henderson Group,Government,201-1000,0.55,none,97,True,0.0,0.5073,0
ACC-001199,Wiley-Weaver,Insurance,1001-5000,0.745,leadership_change,68,False,1.0,0.8765,1
ACC-001200,Page Group,Financial Services,1001-5000,1.0,none,7,False,1.0,0.4628,1
ACC-001201,King-Love,Healthcare,201-1000,0.663,none,95,True,1.0,0.6643,1
ACC-001202,"Cruz, Copeland and Davis",Financial Services,201-1000,0.833,funding_round,64,False,0.0,0.0644,0
ACC-001203,Krause Group,Technology,51-200,0.6,compliance_mandate,20,False,0.0,0.4881,0
ACC-001204,Merritt-Perkins,Manufacturing,1-50,0.475,compliance_mandate,41,False,1.0,0.7919,0
ACC-001205,Burns-Miller,Technology,51-200,0.269,leadership_change,61,False,1.0,0.5248,0
ACC-001206,Jones-Byrd,Legal,5000+,1.0,none,20,True,1.0,0.8949,1
ACC-001207,Johnson-Santana,Manufacturing,51-200,0.263,none,16,False,0.0,0.6467,0
ACC-001208,Swanson PLC,Government,201-1000,0.596,compliance_mandate,59,False,1.0,0.736,1
ACC-001209,Choi Group,Legal,201-1000,0.77,none,41,False,1.0,0.7718,1
ACC-001210,"Martinez, Wagner and Coleman",Financial Services,51-200,0.822,none,5,False,1.0,0.5237,1
ACC-001211,Melton-Powell,Healthcare,51-200,0.705,none,9,False,0.0,0.3858,0
ACC-001212,Cooper-Bowers,Technology,5000+,0.505,funding_round,126,False,1.0,0.6737,1
ACC-001213,"Sullivan, Arellano and Campbell",Financial Services,51-200,0.712,none,0,True,1.0,0.5318,1
ACC-001214,Lee-Harris,Real Estate,201-1000,0.859,none,45,True,1.0,0.7143,1
ACC-001215,Arnold-Washington,Financial Services,1-50,0.833,tech_refresh,5,True,1.0,0.8716,1
ACC-001216,Norris-Smith,Real Estate,1001-5000,0.846,none,2,False,1.0,0.7409,1
ACC-001217,Miller-Johnson,Government,1001-5000,0.537,none,12,False,1.0,0.795,1
ACC-001218,Kelly PLC,Real Estate,1001-5000,0.763,none,47,False,1.0,0.5864,1
ACC-001219,Garrison PLC,Technology,5000+,0.533,none,19,False,1.0,0.7166,1
ACC-001220,Merritt and Sons,Healthcare,201-1000,0.643,none,59,True,0.0,0.3397,0
ACC-001221,Wilcox LLC,Real Estate,201-1000,0.796,none,80,False,0.0,0.6892,0
ACC-001222,Thompson-Reynolds,Legal,51-200,1.0,leadership_change,23,False,0.0,0.7778,0
ACC-001223,Wilson LLC,Government,51-200,0.57,none,12,True,1.0,0.4428,1
ACC-001224,Kim-Thompson,Technology,201-1000,0.39,none,150,False,0.0,0.2906,0
ACC-001225,Elliott PLC,Real Estate,51-200,0.89,none,45,True,1.0,0.967,1
ACC-001226,Coffey-Anderson,Manufacturing,51-200,0.379,none,13,False,0.0,0.172,0
ACC-001227,"Buck, Cohen and Jones",Legal,1-50,0.701,tech_refresh,48,False,0.0,0.2629,0
ACC-001228,"Owens, Castro and Guzman",Legal,1-50,1.0,funding_round,1,False,1.0,0.8778,1
ACC-001229,"Allen, Medina and Mcdonald",Technology,201-1000,0.786,none,17,False,1.0,0.6412,1
ACC-001230,Cohen-Hernandez,Government,51-200,0.55,none,26,False,1.0,0.6183,1
ACC-001231,Chavez-Stewart,Insurance,1001-5000,0.812,tech_refresh,55,False,1.0,0.9551,1
ACC-001232,Smith-Schmitt,Legal,1-50,1.0,none,10,False,1.0,0.7502,1
ACC-001233,Alvarez-Hernandez,Manufacturing,5000+,0.268,leadership_change,17,True,1.0,0.5004,0
ACC-001234,Flores-Yoder,Financial Services,1-50,0.72,none,4,False,1.0,0.7753,1
