event_id,contact_id,event_type,intent_label,days_ago
EVT-00004894,CON-0001224,email_reply,warm,16
EVT-00004895,CON-0001224,meeting,hot,14
EVT-00004896,CON-0001225,meeting,neutral,1
EVT-00004897,CON-0001225,email_reply,warm,26
EVT-00004898,CON-0001225,content_download,neutral,22
EVT-00004899,CON-0001225,content_download,warm,6
EVT-00004900,CON-0001225,meeting,warm,17
EVT-00004901,CON-0001226,meeting,hot,163
EVT-00004902,CON-0001226,email_reply,neutral,11
EVT-00004903,CON-0001226,meeting,warm,4
EVT-00004904,CON-0001226,content_download,neutral,1
EVT-00004905,CON-0001226,meeting,warm,34
EVT-00004906,CON-0001227,content_download,warm,36
EVT-00004907,CON-0001227,email_reply,warm,43
EVT-00004908,CON-0001227,content_download,neutral,37
EVT-00004909,CON-0001227,email_reply,neutral,7
EVT-00004910,CON-0001227,meeting,neutral,46
EVT-00004911,CON-0001227,email_open,neutral,26
EVT-00004912,CON-0001227,meeting,neutral,2
EVT-00004913,CON-0001228,meeting,hot,38
EVT-00004914,CON-0001228,meeting,hot,2
EVT-00004915,CON-0001229,meeting,neutral,5
EVT-00004916,CON-0001229,email_open,cold,9
EVT-00004917,CON-0001229,email_open,neutral,14
EVT-00004918,CON-0001229,email_open,hot,18
EVT-00004919,CON-0001229,email_open,warm,20
EVT-00004920,CON-0001230,email_reply,cold,52
EVT-00004921,CON-0001230,email_open,hot,27
EVT-00004922,CON-0001231,content_download,warm,62
EVT-00004923,CON-0001231,content_download,hot,14
EVT-00004924,CON-0001232,meeting,warm,0
EVT-00004925,CON-0001232,meeting,hot,12
EVT-00004926,CON-0001232,email_open,hot,5
EVT-00004927,CON-0001232,meeting,hot,14
EVT-00004928,CON-0001233,email_reply,hot,7
EVT-00004929,CON-0001233,email_reply,neutral,56
EVT-00004930,CON-0001233,email_reply,warm,22
EVT-00004931,CON-0001233,email_open,hot,1
EVT-00004932,CON-0001233,email_open,warm,49
EVT-00004933,CON-0001233,email_reply,hot,29
EVT-00004934,CON-0001234,meeting,hot,15
EVT-00004935,CON-0001234,email_open,hot,37
EVT-00004936,CON-0001234,content_download,warm,21
EVT-00004937,CON-0001235,email_reply,warm,6
EVT-00004938,CON-0001235,email_reply,hot,10
EVT-00004939,CON-0001236,email_reply,warm,18
EVT-00004940,CON-0001237,content_download,hot,43
EVT-00004941,CON-0001238,content_download,hot,17
EVT-00004942,CON-0001238,email_open,neutral,17
EVT-00004943,CON-0001238,content_download,hot,4
EVT-00004944,CON-0001238,email_open,warm,5
EVT-00004945,CON-0001239,content_download,warm,13
EVT-00004946,CON-0001239,email_open,hot,1
EVT-00004947,CON-0001239,email_reply,hot,26
EVT-00004948,CON-0001239,meeting,cold,14
EVT-00004949,CON-0001239,content_download,cold,40
EVT-00004950,CON-0001239,content_download,neutral,10
EVT-00004951,CON-0001239,email_open,neutral,73
EVT-00004952,CON-0001240,content_download,neutral,11
EVT-00004953,CON-0001240,meeting,hot,96
EVT-00004954,CON-0001240,email_open,hot,41
EVT-00004955,CON-0001240,email_open,hot,39
EVT-00004956,CON-0001240,content_download,neutral,12
EVT-00004957,CON-0001240,email_open,hot,5
EVT-00004958,CON-0001240,email_open,warm,1
EVT-00004959,CON-0001241,email_reply,warm,38
EVT-00004960,CON-0001241,content_download,warm,26
EVT-00004961,CON-0001241,meeting,hot,3
EVT-00004962,CON-0001241,content_download,hot,28
EVT-00004963,CON-0001241,meeting,hot,19
EVT-00004964,CON-0001241,meeting,warm,15
EVT-00004965,CON-0001241,email_reply,warm,1
EVT-00004966,CON-0001242,content_download,warm,26
EVT-00004967,CON-0001242,email_reply,warm,9
EVT-00004968,CON-0001242,email_reply,hot,14
EVT-00004969,CON-0001243,meeting,neutral,4
EVT-00004970,CON-0001243,email_reply,warm,18
EVT-00004971,CON-0001243,email_reply,neutral,2
EVT-00004972,CON-0001243,content_download,hot,7
EVT-00004973,CON-0001243,meeting,hot,3
EVT-00004974,CON-0001244,email_reply,neutral,16
EVT-00004975,CON-0001244,email_reply,warm,4
EVT-00004976,CON-0001244,email_open,warm,3
EVT-00004977,CON-0001244,content_download,warm,4
EVT-00004978,CON-0001245,content_download,cold,30
EVT-00004979,CON-0001245,content_download,neutral,5
EVT-00004980,CON-0001246,email_open,hot,28
EVT-00004981,CON-0001246,email_open,hot,11
EVT-00004982,CON-0001246,email_open,neutral,16
EVT-00004983,CON-0001246,meeting,neutral,50
EVT-00004984,CON-0001247,email_reply,hot,6
EVT-00004985,CON-0001247,email_reply,warm,1
EVT-00004986,CON-0001247,email_reply,hot,0
EVT-00004987,CON-0001247,email_open,neutral,7
EVT-00004988,CON-0001247,content_download,hot,0
EVT-00004989,CON-0001247,content_download,hot,3
EVT-00004990,CON-0001247,meeting,neutral,21
EVT-00004991,CON-0001248,content_download,warm,52
EVT-00004992,CON-0001248,content_download,hot,7
EVT-00004993,CON-0001248,email_open,neutral,0
EVT-00004994,CON-0001248,content_download,cold,29
EVT-00004995,CON-0001248,meeting,warm,2
EVT-00004996,CON-0001249,content_download,hot,0
EVT-00004997,CON-0001249,email_open,hot,72
EVT-00004998,CON-0001249,meeting,warm,2
EVT-00004999,CON-0001249,content_download,warm,77
EVT-00005000,CON-0001250,email_reply,hot,18
EVT-00005001,CON-0001250,email_reply,warm,42
EVT-00005002,CON-0001250,content_download,hot,26
EVT-00005003,CON-0001250,meeting,neutral,10
EVT-00005004,CON-0001251,meeting,hot,4
EVT-00005005,CON-0001251,content_download,warm,2
EVT-00005006,CON-0001251,content_download,neutral,17
EVT-00005007,CON-0001251,meeting,neutral,0
EVT-00005008,CON-0001251,email_open,warm,10
EVT-00005009,CON-0001251,email_open,neutral,80
EVT-00005010,CON-0001252,content_download,warm,17
EVT-00005011,CON-0001253,email_reply,cold,31
EVT-00005012,CON-0001253,content_download,neutral,54
EVT-00005013,CON-0001254,meeting,hot,29
EVT-00005014,CON-0001254,meeting,hot,45
EVT-00005015,CON-0001254,email_reply,hot,92
EVT-00005016,CON-0001254,meeting,warm,1
EVT-00005017,CON-0001254,email_open,hot,2
EVT-00005018,CON-0001254,email_reply,warm,18
EVT-00005019,CON-0001255,meeting,neutral,7
EVT-00005020,CON-0001255,meeting,warm,8
EVT-00005021,CON-0001255,meeting,warm,16
EVT-00005022,CON-0001255,email_reply,cold,5
EVT-00005023,CON-0001255,email_reply,neutral,28
EVT-00005024,CON-0001256,email_open,neutral,35
EVT-00005025,CON-0001256,email_open,warm,11
EVT-00005026,CON-0001256,content_download,neutral,69
EVT-00005027,CON-0001256,email_reply,neutral,13
EVT-00005028,CON-0001256,meeting,neutral,7
EVT-00005029,CON-0001256,email_open,warm,5
EVT-00005030,CON-0001256,email_reply,cold,81
EVT-00005031,CON-0001256,meeting,hot,24
EVT-00005032,CON-0001257,content_download,hot,2
EVT-00005033,CON-0001257,email_reply,neutral,6
EVT-00005034,CON-0001257,meeting,neutral,8
EVT-00005035,CON-0001258,email_open,hot,77
EVT-00005036,CON-0001258,content_download,hot,40
EVT-00005037,CON-0001258,meeting,hot,0
EVT-00005038,CON-0001258,email_open,warm,11
EVT-00005039,CON-0001258,email_open,warm,16
EVT-00005040,CON-0001259,email_open,hot,14
EVT-00005041,CON-0001259,email_open,hot,8
EVT-00005042,CON-0001259,email_open,warm,2
EVT-00005043,CON-0001259,content_download,neutral,47
EVT-00005044,CON-0001260,meeting,neutral,84
EVT-00005045,CON-0001261,email_open,warm,7
EVT-00005046,CON-0001261,content_download,warm,13
EVT-00005047,CON-0001261,meeting,warm,7
EVT-00005048,CON-0001261,email_reply,hot,17
EVT-00005049,CON-0001261,meeting,hot,6
EVT-00005050,CON-0001261,email_reply,neutral,12
EVT-00005051,CON-0001261,email_open,cold,6
EVT-00005052,CON-0001261,email_open,hot,15
EVT-00005053,CON-0001261,content_download,hot,17
EVT-00005054,CON-0001262,email_reply,hot,24
EVT-00005055,CON-0001263,email_open,warm,12
EVT-00005056,CON-0001263,content_download,neutral,18
EVT-00005057,CON-0001263,email_reply,neutral,27
EVT-00005058,CON-0001263,content_download,neutral,9
EVT-00005059,CON-0001264,email_reply,warm,57
EVT-00005060,CON-0001264,email_open,warm,6
EVT-00005061,CON-0001265,content_download,warm,2
EVT-00005062,CON-0001265,email_reply,neutral,11
EVT-00005063,CON-0001265,content_download,hot,2
EVT-00005064,CON-0001265,email_reply,hot,24
EVT-00005065,CON-0001265,content_download,neutral,2
EVT-00005066,CON-0001265,meeting,hot,2
EVT-00005067,CON-0001265,content_download,hot,28
EVT-00005068,CON-0001266,email_open,cold,20
EVT-00005069,CON-0001266,meeting,warm,26
EVT-00005070,CON-0001266,email_reply,cold,6
EVT-00005071,CON-0001267,meeting,neutral,55
EVT-00005072,CON-0001267,email_open,hot,18
EVT-00005073,CON-0001267,email_reply,warm,30
EVT-00005074,CON-0001267,email_reply,cold,70
EVT-00005075,CON-0001267,content_download,hot,22
EVT-00005076,CON-0001268,meeting,warm,2
EVT-00005077,CON-0001268,content_download,hot,19
EVT-00005078,CON-0001268,email_reply,warm,20
EVT-00005079,CON-0001269,email_reply,cold,11
EVT-00005080,CON-0001269,meeting,hot,34
EVT-00005081,CON-0001270,email_open,warm,1
EVT-00005082,CON-0001270,email_open,neutral,2
EVT-00005083,CON-0001270,meeting,hot,14
EVT-00005084,CON-0001270,meeting,hot,37
EVT-00005085,CON-0001271,meeting,warm,25
EVT-00005086,CON-0001271,email_reply,hot,0
EVT-00005087,CON-0001271,content_download,warm,20
EVT-00005088,CON-0001272,meeting,cold,15
EVT-00005089,CON-0001272,email_open,hot,3
EVT-00005090,CON-0001272,meeting,warm,1
EVT-00005091,CON-0001272,email_reply,cold,11
EVT-00005092,CON-0001273,email_reply,neutral,7
EVT-00005093,CON-0001273,email_reply,neutral,3
EVT-00005094,CON-0001273,email_open,cold,20
EVT-00005095,CON-0001273,content_download,cold,2
EVT-00005096,CON-0001274,content_download,warm,12
EVT-00005097,CON-0001274,email_open,warm,41
EVT-00005098,CON-0001274,meeting,hot,0
EVT-00005099,CON-0001275,meeting,neutral,90
EVT-00005100,CON-0001275,content_download,warm,5
EVT-00005101,CON-0001275,content_download,hot,26
EVT-00005102,CON-0001275,meeting,hot,18
EVT-00005103,CON-0001275,email_reply,hot,34
EVT-00005104,CON-0001275,content_download,warm,5
EVT-00005105,CON-0001276,meeting,warm,25
EVT-00005106,CON-0001276,content_download,hot,5
EVT-00005107,CON-0001277,email_open,hot,44
EVT-00005108,CON-0001277,meeting,hot,1
EVT-00005109,CON-0001277,meeting,warm,15
EVT-00005110,CON-0001277,meeting,cold,43
EVT-00005111,CON-0001277,meeting,hot,5
EVT-00005112,CON-0001278,content_download,hot,13
EVT-00005113,CON-0001278,email_reply,neutral,33
EVT-00005114,CON-0001278,content_download,warm,26
EVT-00005115,CON-0001278,content_download,warm,11
EVT-00005116,CON-0001278,email_open,hot,3
EVT-00005117,CON-0001278,meeting,hot,42
EVT-00005118,CON-0001278,email_open,warm,2
EVT-00005119,CON-0001278,content_download,warm,25
EVT-00005120,CON-0001279,email_open,hot,43
EVT-00005121,CON-0001279,content_download,warm,0
EVT-00005122,CON-0001279,content_download,warm,6
EVT-00005123,CON-0001279,content_download,cold,2
EVT-00005124,CON-0001279,email_reply,hot,5
EVT-00005125,CON-0001280,email_open,hot,43
EVT-00005126,CON-0001280,email_open,warm,5
EVT-00005127,CON-0001280,content_download,cold,5
EVT-00005128,CON-0001280,content_download,hot,11
EVT-00005129,CON-0001281,email_reply,cold,24
EVT-00005130,CON-0001281,email_open,hot,16
EVT-00005131,CON-0001281,content_download,hot,48
EVT-00005132,CON-0001281,content_download,warm,16
EVT-00005133,CON-0001281,content_download,hot,7
EVT-00005134,CON-0001281,content_download,warm,19
EVT-00005135,CON-0001281,meeting,warm,62
EVT-00005136,CON-0001281,meeting,cold,44
EVT-00005137,CON-0001281,content_download,hot,56
EVT-00005138,CON-0001281,content_download,hot,55
EVT-00005139,CON-0001282,content_download,hot,12
EVT-00005140,CON-0001282,email_open,warm,67
EVT-00005141,CON-0001282,content_download,hot,5
EVT-00005142,CON-0001282,meeting,neutral,48
EVT-00005143,CON-0001282,email_open,neutral,2
EVT-00005144,CON-0001282,content_download,warm,5
EVT-00005145,CON-0001283,meeting,hot,68
EVT-00005146,CON-0001283,email_reply,neutral,0
EVT-00005147,CON-0001283,meeting,neutral,1
EVT-00005148,CON-0001283,email_open,warm,18
EVT-00005149,CON-0001283,content_download,warm,10
EVT-00005150,CON-0001285,content_download,cold,16
EVT-00005151,CON-0001285,email_open,hot,22
EVT-00005152,CON-0001285,email_open,neutral,25
EVT-00005153,CON-0001285,content_download,hot,6
EVT-00005154,CON-0001285,email_reply,neutral,15
EVT-00005155,CON-0001285,meeting,hot,3
EVT-00005156,CON-0001285,content_download,cold,24
EVT-00005157,CON-0001285,email_open,neutral,15
EVT-00005158,CON-0001286,content_download,hot,47
EVT-00005159,CON-0001286,content_download,cold,28
EVT-00005160,CON-0001287,meeting,neutral,13
EVT-00005161,CON-0001287,content_download,hot,9
EVT-00005162,CON-0001287,meeting,neutral,11
EVT-00005163,CON-0001287,email_open,warm,4
EVT-00005164,CON-0001287,content_download,warm,2
EVT-00005165,CON-0001287,email_reply,hot,2
EVT-00005166,CON-0001288,content_download,warm,18
EVT-00005167,CON-0001288,email_reply,neutral,14
EVT-00005168,CON-0001288,email_open,hot,19
EVT-00005169,CON-0001289,content_download,hot,5
EVT-00005170,CON-0001289,meeting,hot,0
EVT-00005171,CON-0001290,email_reply,cold,12
EVT-00005172,CON-0001290,meeting,neutral,27
EVT-00005173,CON-0001290,meeting,cold,30
EVT-00005174,CON-0001290,email_reply,neutral,20
EVT-00005175,CON-0001290,meeting,hot,12
EVT-00005176,CON-0001290,meeting,warm,9
EVT-00005177,CON-0001290,email_reply,hot,13
EVT-00005178,CON-0001290,email_reply,hot,77
EVT-00005179,CON-0001291,email_reply,neutral,12
EVT-00005180,CON-0001291,email_open,warm,47
EVT-00005181,CON-0001291,content_download,neutral,79
EVT-00005182,CON-0001291,email_reply,cold,3
EVT-00005183,CON-0001291,email_reply,cold,2
EVT-00005184,CON-0001291,email_reply,warm,45
EVT-00005185,CON-0001291,content_download,neutral,6
EVT-00005186,CON-0001291,email_open,warm,13
EVT-00005187,CON-0001292,meeting,neutral,40
EVT-00005188,CON-0001292,email_reply,cold,50
EVT-00005189,CON-0001293,content_download,warm,38
EVT-00005190,CON-0001293,email_open,neutral,50
EVT-00005191,CON-0001293,meeting,warm,9
EVT-00005192,CON-0001293,email_open,hot,2
EVT-00005193,CON-0001293,email_reply,neutral,3
EVT-00005194,CON-0001293,meeting,warm,46
EVT-00005195,CON-0001293,content_download,warm,1
EVT-00005196,CON-0001294,email_reply,hot,4
EVT-00005197,CON-0001294,email_open,warm,2
EVT-00005198,CON-0001294,email_open,warm,2
EVT-00005199,CON-0001295,content_download,hot,1
EVT-00005200,CON-0001295,email_reply,hot,5
EVT-00005201,CON-0001295,meeting,hot,25
EVT-00005202,CON-0001295,meeting,warm,40
EVT-00005203,CON-0001295,email_reply,hot,5
EVT-00005204,CON-0001296,email_reply,hot,0
EVT-00005205,CON-0001296,email_reply,warm,20
EVT-00005206,CON-0001297,email_open,hot,12
EVT-00005207,CON-0001297,meeting,cold,47
EVT-00005208,CON-0001297,email_reply,warm,13
EVT-00005209,CON-0001297,email_open,neutral,12
EVT-00005210,CON-0001298,email_open,neutral,5
EVT-00005211,CON-0001298,email_open,hot,27
EVT-00005212,CON-0001298,email_reply,warm,2
EVT-00005213,CON-0001299,email_open,hot,42
EVT-00005214,CON-0001299,email_open,hot,38
EVT-00005215,CON-0001300,content_download,warm,9
EVT-00005216,CON-0001300,meeting,neutral,1
EVT-00005217,CON-0001300,meeting,hot,18
EVT-00005218,CON-0001302,content_download,warm,1
EVT-00005219,CON-0001302,meeting,cold,3
EVT-00005220,CON-0001302,email_open,warm,44
EVT-00005221,CON-0001303,email_reply,neutral,8
EVT-00005222,CON-0001303,email_open,warm,1
EVT-00005223,CON-0001303,email_reply,warm,3
EVT-00005224,CON-0001303,meeting,neutral,18
EVT-00005225,CON-0001303,content_download,cold,19
EVT-00005226,CON-0001303,meeting,neutral,3
EVT-00005227,CON-0001304,meeting,hot,12
EVT-00005228,CON-0001304,meeting,warm,11
EVT-00005229,CON-0001304,email_reply,warm,4
EVT-00005230,CON-0001305,content_download,cold,6
EVT-00005231,CON-0001305,content_download,cold,22
EVT-00005232,CON-0001305,content_download,hot,30
EVT-00005233,CON-0001306,meeting,hot,4
EVT-00005234,CON-0001306,email_reply,cold,2
EVT-00005235,CON-0001306,meeting,hot,20
EVT-00005236,CON-0001307,meeting,hot,28
EVT-00005237,CON-0001307,content_download,hot,3
EVT-00005238,CON-0001307,email_reply,warm,64
EVT-00005239,CON-0001307,email_reply,warm,24
EVT-00005240,CON-0001307,email_reply,hot,4
EVT-00005241,CON-0001308,email_open,warm,1
EVT-00005242,CON-0001308,email_reply,cold,37
EVT-00005243,CON-0001309,email_open,neutral,25
EVT-00005244,CON-0001310,email_reply,hot,49
EVT-00005245,CON-0001310,meeting,warm,6
EVT-00005246,CON-0001310,email_open,hot,7
EVT-00005247,CON-0001311,meeting,neutral,3
EVT-00005248,CON-0001311,email_open,hot,31
EVT-00005249,CON-0001311,meeting,hot,0
EVT-00005250,CON-0001312,email_open,hot,34
EVT-00005251,CON-0001312,meeting,hot,21
EVT-00005252,CON-0001312,email_reply,hot,11
EVT-00005253,CON-0001312,email_open,hot,63
EVT-00005254,CON-0001312,email_reply,neutral,3
EVT-00005255,CON-0001312,email_open,hot,0
EVT-00005256,CON-0001312,content_download,hot,22
EVT-00005257,CON-0001313,meeting,hot,6
EVT-00005258,CON-0001313,email_open,cold,5
EVT-00005259,CON-0001314,meeting,neutral,79
EVT-00005260,CON-0001314,meeting,hot,39
EVT-00005261,CON-0001314,content_download,hot,3
EVT-00005262,CON-0001315,email_open,warm,37
EVT-00005263,CON-0001315,email_reply,hot,23
EVT-00005264,CON-0001315,email_open,warm,13
EVT-00005265,CON-0001315,email_open,cold,7
EVT-00005266,CON-0001316,email_reply,warm,2
EVT-00005267,CON-0001316,email_open,hot,4
EVT-00005268,CON-0001317,content_download,hot,20
EVT-00005269,CON-0001317,content_download,neutral,40
EVT-00005270,CON-0001318,meeting,cold,5
EVT-00005271,CON-0001318,meeting,cold,29
EVT-00005272,CON-0001318,email_open,neutral,14
EVT-00005273,CON-0001318,content_download,neutral,5
EVT-00005274,CON-0001319,email_open,warm,12
EVT-00005275,CON-0001320,email_reply,neutral,9
EVT-00005276,CON-0001320,content_download,neutral,3
EVT-00005277,CON-0001320,meeting,hot,4
EVT-00005278,CON-0001320,email_reply,hot,4
EVT-00005279,CON-0001321,meeting,warm,47
EVT-00005280,CON-0001321,email_reply,neutral,14
EVT-00005281,CON-0001322,content_download,warm,11
EVT-00005282,CON-0001324,content_download,warm,16
EVT-00005283,CON-0001324,meeting,cold,2
EVT-00005284,CON-0001324,email_reply,hot,9
EVT-00005285,CON-0001324,content_download,hot,93
EVT-00005286,CON-0001325,email_open,neutral,29
EVT-00005287,CON-0001325,email_open,warm,43
EVT-00005288,CON-0001325,email_open,hot,23
EVT-00005289,CON-0001325,content_download,hot,42
EVT-00005290,CON-0001327,content_download,hot,41
EVT-00005291,CON-0001327,email_open,cold,4
EVT-00005292,CON-0001327,email_open,cold,28
EVT-00005293,CON-0001327,meeting,hot,4
EVT-00005294,CON-0001328,email_open,warm,13
EVT-00005295,CON-0001328,content_download,neutral,20
EVT-00005296,CON-0001328,meeting,cold,1
EVT-00005297,CON-0001329,email_open,warm,1
EVT-00005298,CON-0001330,email_reply,hot,15
EVT-00005299,CON-0001330,content_download,neutral,4
EVT-00005300,CON-0001330,email_open,cold,38
EVT-00005301,CON-0001330,email_reply,hot,72
EVT-00005302,CON-0001331,email_open,hot,0
EVT-00005303,CON-0001331,meeting,warm,68
EVT-00005304,CON-0001332,content_download,hot,6
EVT-00005305,CON-0001332,email_open,hot,25
EVT-00005306,CON-0001333,email_reply,hot,0
EVT-00005307,CON-0001334,email_open,neutral,24
EVT-00005308,CON-0001334,content_download,neutral,1
EVT-00005309,CON-0001334,email_open,warm,10
EVT-00005310,CON-0001334,email_open,hot,53
EVT-00005311,CON-0001334,meeting,hot,7
EVT-00005312,CON-0001334,meeting,neutral,12
EVT-00005313,CON-0001335,meeting,cold,66
EVT-00005314,CON-0001335,email_reply,neutral,10
EVT-00005315,CON-0001335,content_download,warm,37
EVT-00005316,CON-0001335,content_download,cold,17
EVT-00005317,CON-0001335,email_reply,hot,0
EVT-00005318,CON-0001336,email_reply,warm,15
EVT-00005319,CON-0001336,email_open,hot,14
EVT-00005320,CON-0001336,content_download,hot,23
EVT-00005321,CON-0001337,meeting,hot,1
EVT-00005322,CON-0001337,email_open,warm,2
EVT-00005323,CON-0001337,meeting,warm,7
